,file,cv_split#,class,Feature,model,CM,Acc,f1-macro,auc,time-s
5,kaggle_noSW,2,JP,combo,cnb,"[[692 352]
 [217 467]]",0.6707175925925926,0.6650385864216267,0.7338138009455312,0.1466050148010254
6,kaggle_noSW,2,JP,combo,rf,"[[960  84]
 [270 414]]",0.7951388888888888,0.7724173954971003,0.8731543097846788,3.635857105255127
7,kaggle_noSW,2,JP,combo,lgr,"[[760 284]
 [206 478]]",0.7164351851851852,0.7086765343407444,0.7916568640630952,16.59710144996643
8,kaggle_noSW,2,JP,combo,svc,"[[812 232]
 [173 511]]",0.765625,0.7582910447426126,0.8452729044834307,1350.6997241973875
9,kaggle_noSW,2,JP,combo,lgb,"[[886 158]
 [179 505]]",0.8049768518518519,0.7950115160289817,0.8836711030449687,302.54656076431274
10,kaggle_noSW,3,JP,combo,cnb,"[[736 308]
 [219 464]]",0.6948465547191662,0.6870844356886348,0.7483276114504973,0.14561104774475098
11,kaggle_noSW,3,JP,combo,rf,"[[970  74]
 [271 412]]",0.8002316155182397,0.7769456398238221,0.8813368449986817,3.727137804031372
12,kaggle_noSW,3,JP,combo,lgr,"[[774 270]
 [249 434]]",0.6994788650839606,0.6873612844964071,0.7634015471522414,16.341448783874508
13,kaggle_noSW,3,JP,combo,svc,"[[809 235]
 [165 518]]",0.7683844817602778,0.7616162062330392,0.8354439788402528,1328.4379725456238
14,kaggle_noSW,3,JP,combo,lgb,"[[861 183]
 [151 532]]",0.8066010422698321,0.7993179528286658,0.8906643554747761,172.07107162475586
15,kaggle_noSW,4,JP,combo,cnb,"[[726 318]
 [206 477]]",0.6965836711059641,0.6901423304279226,0.7634478270869447,0.14162492752075195
16,kaggle_noSW,4,JP,combo,rf,"[[974  70]
 [292 391]]",0.7903879559930516,0.7634282384282385,0.8795165009003549,3.7341916561126713
17,kaggle_noSW,4,JP,combo,lgr,"[[779 265]
 [212 471]]",0.7237984944991315,0.7147248728644078,0.7818167538973315,16.838855981826782
18,kaggle_noSW,4,JP,combo,svc,"[[784 260]
 [176 507]]",0.7475390851187029,0.7408727372840526,0.8353444068595278,1322.781549692154
19,kaggle_noSW,4,JP,combo,lgb,"[[900 144]
 [178 505]]",0.8135495078170237,0.8032573100904863,0.8838205348277545,267.56534385681147
20,kaggle_noSW,5,JP,combo,cnb,"[[739 305]
 [212 471]]",0.7006369426751592,0.6932499171163,0.7681459416704532,0.15957355499267578
21,kaggle_noSW,5,JP,combo,rf,"[[947  97]
 [280 403]]",0.781702374059062,0.7576562583167603,0.8627722802825041,4.402328014373778
22,kaggle_noSW,5,JP,combo,lgr,"[[771 273]
 [222 461]]",0.7133757961783439,0.703833006112397,0.7795911097647857,20.45915269851685
23,kaggle_noSW,5,JP,combo,svc,"[[812 232]
 [178 505]]",0.7625940938042849,0.7548471754816015,0.8335941838743879,1330.9279491901398
24,kaggle_noSW,5,JP,combo,lgb,"[[877 167]
 [170 513]]",0.8048639258830341,0.7957921890728985,0.8723851836892681,300.06843757629395
25,kaggle_noSW,1,JP,char_tf,cnb,"[[730 314]
 [259 425]]",0.6684027777777778,0.6577400509305524,0.7189383500257668,0.05137014389038086
26,kaggle_noSW,1,JP,char_tf,rf,"[[986  58]
 [380 304]]",0.7465277777777778,0.6997596058487977,0.8423909390334073,1.3570873737335205
27,kaggle_noSW,1,JP,char_tf,lgr,"[[832 212]
 [215 469]]",0.7528935185185185,0.7414854872530625,0.8128598955882682,2.8730876445770264
28,kaggle_noSW,1,JP,char_tf,svc,"[[839 205]
 [194 490]]",0.7690972222222222,0.7592779511644332,0.8237631915036634,361.1020402908325
29,kaggle_noSW,1,JP,char_tf,lgb,"[[887 157]
 [168 516]]",0.8119212962962963,0.8028327346811812,0.8760614819296005,14.06965708732605
30,kaggle_noSW,2,JP,char_tf,cnb,"[[669 375]
 [237 447]]",0.6458333333333334,0.6398896720809071,0.7018426093970558,0.046384572982788086
31,kaggle_noSW,2,JP,char_tf,rf,"[[993  51]
 [351 333]]",0.7673611111111112,0.7276268985376321,0.8472915406331921,1.2576642036437988
32,kaggle_noSW,2,JP,char_tf,lgr,"[[792 252]
 [210 474]]",0.7326388888888888,0.7232669869595059,0.8007536801774551,2.648951530456543
33,kaggle_noSW,2,JP,char_tf,svc,"[[786 258]
 [182 502]]",0.7453703703703703,0.7383014929811713,0.8270330599807307,359.12697100639343
34,kaggle_noSW,2,JP,char_tf,lgb,"[[884 160]
 [167 517]]",0.8107638888888888,0.8018247848784501,0.8872574555802021,21.334678649902344
35,kaggle_noSW,3,JP,char_tf,cnb,"[[707 337]
 [245 438]]",0.6629994209612045,0.6546199394674123,0.7185212298682283,0.04488039016723633
36,kaggle_noSW,3,JP,char_tf,rf,"[[993  51]
 [366 317]]",0.7585408222350898,0.7148509653133392,0.8541361639824304,1.251932144165039
37,kaggle_noSW,3,JP,char_tf,lgr,"[[785 259]
 [211 472]]",0.7278517660683266,0.7186087306209613,0.8031153408166585,2.520260572433472
38,kaggle_noSW,3,JP,char_tf,svc,"[[801 243]
 [183 500]]",0.7533294730746959,0.7456015502460642,0.8228937020020981,358.04521703720087
39,kaggle_noSW,3,JP,char_tf,lgb,"[[890 154]
 [161 522]]",0.8176027793862188,0.8089269626515355,0.8909013648373472,20.96631860733032
40,kaggle_noSW,4,JP,char_tf,cnb,"[[705 339]
 [226 457]]",0.6728430804863926,0.6659545878587141,0.7297223764886711,0.046909093856811516
41,kaggle_noSW,4,JP,char_tf,rf,"[[996  48]
 [379 304]]",0.7527504342790967,0.7054601953536115,0.8492522284489771,1.238722562789917
42,kaggle_noSW,4,JP,char_tf,lgr,"[[759 285]
 [203 480]]",0.7174290677475391,0.7098566179913299,0.792692538552588,2.805455684661865
43,kaggle_noSW,4,JP,char_tf,svc,"[[772 272]
 [186 497]]",0.7348002316155182,0.7279008869917961,0.8211546983950679,360.9191701412201
44,kaggle_noSW,4,JP,char_tf,lgb,"[[899 145]
 [162 521]]",0.8222350897510133,0.8132903936935778,0.8898341214946455,10.992958068847656
45,kaggle_noSW,5,JP,char_tf,cnb,"[[727 317]
 [235 448]]",0.6803705848291836,0.6718050269082256,0.7392125679473587,0.04288554191589356
46,kaggle_noSW,5,JP,char_tf,rf,"[[985  59]
 [379 304]]",0.7463810075275044,0.6996841312895828,0.8351873355659896,1.1573357582092283
47,kaggle_noSW,5,JP,char_tf,lgr,"[[764 280]
 [195 488]]",0.7249565720903299,0.7177476376751207,0.7920838872901275,2.586642265319824
48,kaggle_noSW,5,JP,char_tf,svc,"[[800 244]
 [187 496]]",0.7504342790966995,0.7424540147738168,0.8198350190448944,360.6684794425965
49,kaggle_noSW,5,JP,char_tf,lgb,"[[861 183]
 [174 509]]",0.7932831499710481,0.7843232323232323,0.8694106460678884,13.922247171401978
50,kaggle_noSW,1,JP,word_tf,cnb,"[[753 291]
 [224 460]]",0.7019675925925926,0.6931453190972146,0.7752753131231656,0.046874284744262695
51,kaggle_noSW,1,JP,word_tf,rf,"[[983  61]
 [336 348]]",0.7702546296296297,0.7343863674465949,0.8606566904169748,1.1589500904083252
52,kaggle_noSW,1,JP,word_tf,lgr,"[[817 227]
 [216 468]]",0.7436342592592593,0.7327321613179048,0.8172304564092223,2.9192423820495605
53,kaggle_noSW,1,JP,word_tf,svc,"[[854 190]
 [189 495]]",0.7806712962962963,0.7707776023475528,0.8401209361206338,343.5634636878968
54,kaggle_noSW,1,JP,word_tf,lgb,"[[884 160]
 [168 516]]",0.8101851851851852,0.801167489896722,0.8756259662566378,15.848052024841307
55,kaggle_noSW,2,JP,word_tf,cnb,"[[705 339]
 [198 486]]",0.6892361111111112,0.6841631260204566,0.7645680692792005,0.04288482666015625
56,kaggle_noSW,2,JP,word_tf,rf,"[[972  72]
 [312 372]]",0.7777777777777778,0.7473130072384294,0.8621130772333132,1.257455825805664
57,kaggle_noSW,2,JP,word_tf,lgr,"[[793 251]
 [200 484]]",0.7390046296296297,0.7303832585539611,0.8182653312719858,2.5685019493103027
58,kaggle_noSW,2,JP,word_tf,svc,"[[804 240]
 [168 516]]",0.7638888888888888,0.7571428571428571,0.8457210235038426,344.84670090675354
59,kaggle_noSW,2,JP,word_tf,lgb,"[[885 159]
 [184 500]]",0.8015046296296297,0.7911365975757632,0.8823323474714884,24.66143822669983
60,kaggle_noSW,3,JP,word_tf,cnb,"[[750 294]
 [208 475]]",0.7093225246091488,0.7017603608512699,0.7730530171712582,0.03789734840393066
61,kaggle_noSW,3,JP,word_tf,rf,"[[986  58]
 [321 362]]",0.7805442964678634,0.7475918312571606,0.8679016397121108,1.126554250717163
62,kaggle_noSW,3,JP,word_tf,lgr,"[[795 249]
 [207 476]]",0.7359583092067169,0.7266312316715542,0.8007480520354757,2.786968469619751
63,kaggle_noSW,3,JP,word_tf,svc,"[[808 236]
 [172 511]]",0.7637521713954835,0.7565521435086653,0.8374031627426893,339.9381408691406
64,kaggle_noSW,3,JP,word_tf,lgb,"[[878 166]
 [167 516]]",0.8071800810654314,0.7983187707457693,0.8847475359440826,22.698015689849854
65,kaggle_noSW,4,JP,word_tf,cnb,"[[757 287]
 [200 483]]",0.7180081065431384,0.7107265362501132,0.7856369521437427,0.03690028190612793
66,kaggle_noSW,4,JP,word_tf,rf,"[[992  52]
 [350 333]]",0.7672264041690793,0.7275563445944037,0.8589738195811806,1.109575271606445
67,kaggle_noSW,4,JP,word_tf,lgr,"[[771 273]
 [188 495]]",0.7330631152287204,0.7260666546699591,0.8082201578566501,2.860379695892334
68,kaggle_noSW,4,JP,word_tf,svc,"[[799 245]
 [181 502]]",0.7533294730746959,0.7458117968987534,0.8346880732401003,339.0928568840027
69,kaggle_noSW,4,JP,word_tf,lgb,"[[891 153]
 [172 511]]",0.8118123914302259,0.8022376713672986,0.8801167376292331,15.395113229751587
70,kaggle_noSW,5,JP,word_tf,cnb,"[[774 270]
 [198 485]]",0.7290098436595251,0.7212025630836479,0.7921652277814241,0.0438833236694336
71,kaggle_noSW,5,JP,word_tf,rf,"[[965  79]
 [329 354]]",0.7637521713954835,0.7299502377733013,0.8486148275301101,1.2328133583068848
72,kaggle_noSW,5,JP,word_tf,lgr,"[[764 280]
 [197 486]]",0.7237984944991315,0.7164511082542092,0.8072707179841022,2.831115245819092
73,kaggle_noSW,5,JP,word_tf,svc,"[[808 236]
 [175 508]]",0.7620150550086856,0.7546102389984681,0.8336011959857065,342.56229329109186
74,kaggle_noSW,5,JP,word_tf,lgb,"[[851 193]
 [161 522]]",0.795020266357846,0.7873010637764899,0.8635723621839642,15.519463777542114
25,kaggle,1,JP,LIWC,cnb,"[[601 443]
 [299 385]]",0.570601852,0.563786008,0.60512032,0.017950773
26,kaggle,1,JP,LIWC,rf,"[[965  79]
 [602  82]]",0.6059027779999999,0.466631615,0.58339565,0.9846172329999999
27,kaggle,1,JP,LIWC,lgr,"[[632 412]
 [291 393]]",0.5931712960000001,0.5852370020000001,0.615575497,0.13164711
28,kaggle,1,JP,LIWC,svc,"[[631 413]
 [293 391]]",0.591435185,0.583398899,0.618201194,23.72314239
29,kaggle,1,JP,LIWC,lgb,"[[651 393]
 [320 364]]",0.587384259,0.5756792829999999,0.606519292,3.273262501
30,kaggle,2,JP,LIWC,cnb,"[[599 445]
 [302 382]]",0.567708333,0.560781858,0.58693649,0.015956401999999998
31,kaggle,2,JP,LIWC,rf,"[[962  82]
 [610  74]]",0.599537037,0.455832241,0.58505299,0.896111488
32,kaggle,2,JP,LIWC,lgr,"[[607 437]
 [295 389]]",0.576388889,0.569537785,0.6065108889999999,0.131628036
33,kaggle,2,JP,LIWC,svc,"[[608 436]
 [298 386]]",0.575231481,0.568102973,0.600619525,23.75627756
34,kaggle,2,JP,LIWC,lgb,"[[612 432]
 [308 376]]",0.571759259,0.563619685,0.594144205,2.477800846
35,kaggle,3,JP,LIWC,cnb,"[[607 437]
 [314 369]]",0.565141865,0.556723179,0.5963225679999999,0.016954899
36,kaggle,3,JP,LIWC,rf,"[[983  61]
 [617  66]]",0.6074116970000001,0.453266655,0.576131895,0.885175705
37,kaggle,3,JP,LIWC,lgr,"[[628 416]
 [321 362]]",0.573248408,0.562878356,0.610332767,0.132644892
38,kaggle,3,JP,LIWC,svc,"[[648 396]
 [304 379]]",0.594672843,0.584594429,0.615164111,23.37850046
39,kaggle,3,JP,LIWC,lgb,"[[647 397]
 [314 369]]",0.588303416,0.577351652,0.592391579,2.223558664
40,kaggle,4,JP,LIWC,cnb,"[[592 452]
 [289 394]]",0.5709322520000001,0.5652172289999999,0.602268839,0.015957117
41,kaggle,4,JP,LIWC,rf,"[[957  87]
 [597  86]]",0.603937464,0.46882756700000006,0.584085733,0.898540735
42,kaggle,4,JP,LIWC,lgr,"[[596 448]
 [275 408]]",0.581354951,0.5763343670000001,0.627013177,0.141619205
43,kaggle,4,JP,LIWC,svc,"[[567 477]
 [276 407]]",0.5639837870000001,0.560208919,0.618085357,23.53004122
44,kaggle,4,JP,LIWC,lgb,"[[628 416]
 [302 381]]",0.584250145,0.5755681970000001,0.5982789470000001,3.2163846489999997
45,kaggle,5,JP,LIWC,cnb,"[[578 466]
 [300 383]]",0.5564562829999999,0.550728408,0.596039279,0.016953945
46,kaggle,5,JP,LIWC,rf,"[[969  75]
 [609  74]]",0.603937464,0.458507525,0.5892410370000001,0.902388573
47,kaggle,5,JP,LIWC,lgr,"[[597 447]
 [298 385]]",0.568616097,0.562016078,0.604554787,0.13164162599999998
48,kaggle,5,JP,LIWC,svc,"[[601 443]
 [299 384]]",0.5703532139999999,0.563461014,0.607157683,23.4100492
49,kaggle,5,JP,LIWC,lgb,"[[604 440]
 [320 363]]",0.559930515,0.551190515,0.579773986,2.133311749
50,kaggle,1,JP,char_tfidf,cnb,"[[730 314]
 [248 436]]",0.674768519,0.665073315,0.72684625,0.046874045999999996
51,kaggle,1,JP,char_tfidf,rf,"[[987  57]
 [381 303]]",0.7465277779999999,0.699433865,0.846204152,2.235555649
52,kaggle,1,JP,char_tfidf,lgr,"[[823 221]
 [211 473]]",0.75,0.739304987,0.808338095,2.68982482
53,kaggle,1,JP,char_tfidf,svc,"[[836 208]
 [194 490]]",0.7673611109999999,0.757644435,0.829450102,335.9168739
54,kaggle,1,JP,char_tfidf,lgb,"[[895 149]
 [177 507]]",0.811342593,0.8013260729999999,0.8806589029999999,118.2596784
55,kaggle,2,JP,char_tfidf,cnb,"[[671 373]
 [222 462]]",0.6556712960000001,0.650559443,0.710946427,0.040889978
56,kaggle,2,JP,char_tfidf,rf,"[[994  50]
 [357 327]]",0.764467593,0.723231127,0.852458913,2.261558056
57,kaggle,2,JP,char_tfidf,lgr,"[[774 270]
 [205 479]]",0.725115741,0.716863881,0.809469595,2.726821899
58,kaggle,2,JP,char_tfidf,svc,"[[794 250]
 [170 514]]",0.756944444,0.750390702,0.834620275,337.3463182
59,kaggle,2,JP,char_tfidf,lgb,"[[899 145]
 [170 514]]",0.817708333,0.808186671,0.888521991,130.5740793
60,kaggle,3,JP,char_tfidf,cnb,"[[708 336]
 [227 456]]",0.6740011579999999,0.666908985,0.727460269,0.039402723
61,kaggle,3,JP,char_tfidf,rf,"[[987  57]
 [369 314]]",0.753329473,0.709162713,0.85653641,2.251216888
62,kaggle,3,JP,char_tfidf,lgr,"[[784 260]
 [202 481]]",0.732484076,0.723987795,0.802289314,2.680879831
63,kaggle,3,JP,char_tfidf,svc,"[[794 250]
 [184 499]]",0.748697163,0.7411442009999999,0.8261347,336.1363025
64,kaggle,3,JP,char_tfidf,lgb,"[[873 171]
 [176 507]]",0.7990735379999999,0.78962484,0.885734841,131.9128888
65,kaggle,4,JP,char_tfidf,cnb,"[[692 352]
 [207 476]]",0.676317313,0.671173447,0.7393331759999999,0.040891171000000004
66,kaggle,4,JP,char_tfidf,rf,"[[998  46]
 [373 310]]",0.757382745,0.7116143290000001,0.855063866,2.336035728
67,kaggle,4,JP,char_tfidf,lgr,"[[773 271]
 [186 497]]",0.73537927,0.728443517,0.803001745,2.7754778860000004
68,kaggle,4,JP,char_tfidf,svc,"[[774 270]
 [169 514]]",0.7458019690000001,0.739906873,0.829831485,336.1162057
69,kaggle,4,JP,char_tfidf,lgb,"[[911 133]
 [158 525]]",0.83149971,0.82263944,0.8948309520000001,138.4463801
70,kaggle,5,JP,char_tfidf,cnb,"[[725 319]
 [230 453]]",0.682107701,0.674021547,0.7432108740000001,0.041888237
71,kaggle,5,JP,char_tfidf,rf,"[[982  62]
 [362 321]]",0.754487551,0.7123484840000001,0.839882645,2.431498289
72,kaggle,5,JP,char_tfidf,lgr,"[[767 277]
 [198 485]]",0.7249565720000001,0.7174221190000001,0.791985718,2.658892155
73,kaggle,5,JP,char_tfidf,svc,"[[799 245]
 [181 502]]",0.753329473,0.745811797,0.818731313,341.9961512
74,kaggle,5,JP,char_tfidf,lgb,"[[865 179]
 [176 507]]",0.7944412279999999,0.785211422,0.8710388579999999,111.9696772
75,kaggle,1,JP,word_tfidf,cnb,"[[763 281]
 [195 489]]",0.724537037,0.7174324990000001,0.800697665,0.042887449
76,kaggle,1,JP,word_tfidf,rf,"[[989  55]
 [339 345]]",0.771990741,0.735213406,0.861213338,2.568682194
77,kaggle,1,JP,word_tfidf,lgr,"[[818 226]
 [210 474]]",0.747685185,0.737273194,0.819545271,3.277946234
78,kaggle,1,JP,word_tfidf,svc,"[[821 223]
 [182 502]]",0.765625,0.7573557940000001,0.843680682,322.7320335
79,kaggle,1,JP,word_tfidf,lgb,"[[901 143]
 [180 504]]",0.813078704,0.80266266,0.877201385,127.3175976
80,kaggle,2,JP,word_tfidf,cnb,"[[745 299]
 [184 500]]",0.7204861109999999,0.7147519840000001,0.7966841990000001,0.042887210999999995
81,kaggle,2,JP,word_tfidf,rf,"[[979  65]
 [306 378]]",0.7853009259999999,0.7557558090000001,0.8625401909999999,2.703957558
82,kaggle,2,JP,word_tfidf,lgr,"[[781 263]
 [193 491]]",0.7361111109999999,0.728463302,0.8204975240000001,3.0747745039999996
83,kaggle,2,JP,word_tfidf,svc,"[[809 235]
 [157 527]]",0.773148148,0.766941227,0.848618393,321.32037210000004
84,kaggle,2,JP,word_tfidf,lgb,"[[894 150]
 [189 495]]",0.803819444,0.792770793,0.882461182,137.8565946
85,kaggle,3,JP,word_tfidf,cnb,"[[766 278]
 [189 494]]",0.729588882,0.7227104959999999,0.80618945,0.047872305
86,kaggle,3,JP,word_tfidf,rf,"[[983  61]
 [332 351]]",0.772437753,0.7372499379999999,0.8627919140000001,2.74324441
87,kaggle,3,JP,word_tfidf,lgr,"[[784 260]
 [202 481]]",0.732484076,0.723987795,0.808070099,3.211431503
88,kaggle,3,JP,word_tfidf,svc,"[[810 234]
 [182 501]]",0.759119861,0.751153427,0.840640655,320.44768450000004
89,kaggle,3,JP,word_tfidf,lgb,"[[885 159]
 [176 507]]",0.8060220029999999,0.796261505,0.886287396,151.74413869999998
90,kaggle,4,JP,word_tfidf,cnb,"[[770 274]
 [176 507]]",0.7394325420000001,0.7332461490000001,0.816275671,0.057844877
91,kaggle,4,JP,word_tfidf,rf,"[[980  64]
 [343 340]]",0.76433121,0.7268136820000001,0.8581162379999999,2.6958322530000003
92,kaggle,4,JP,word_tfidf,lgr,"[[769 275]
 [182 501]]",0.73537927,0.72884954,0.808276255,3.3779850010000003
93,kaggle,4,JP,word_tfidf,svc,"[[812 232]
 [159 524]]",0.773595831,0.767119433,0.8414547609999999,320.6574378
94,kaggle,4,JP,word_tfidf,lgb,"[[901 143]
 [193 490]]",0.805442965,0.793762315,0.88268317,147.649256
95,kaggle,5,JP,word_tfidf,cnb,"[[775 269]
 [181 502]]",0.7394325420000001,0.73275447,0.809208866,0.041887999
96,kaggle,5,JP,word_tfidf,rf,"[[968  76]
 [324 359]]",0.768384482,0.735492685,0.848551017,2.767615795
97,kaggle,5,JP,word_tfidf,lgr,"[[770 274]
 [185 498]]",0.734221193,0.7274606379999999,0.80479404,3.427850485
98,kaggle,5,JP,word_tfidf,svc,"[[789 255]
 [165 518]]",0.7568037059999999,0.750664126,0.833309492,316.7372856
99,kaggle,5,JP,word_tfidf,lgb,"[[857 187]
 [172 511]]",0.792125072,0.78343224,0.8695859490000001,130.9039192
0,kaggle,1,JP,combo,cnb,"[[746 298]
 [226 458]]",0.6967592592592593,0.6880952380952381,0.7594104994286482,0.2548365592956543
1,kaggle,1,JP,combo,rf,"[[967  77]
 [291 393]]",0.7870370370370371,0.7606240974994241,0.8720767235777822,5.344313859939575
2,kaggle,1,JP,combo,lgr,"[[815 229]
 [253 431]]",0.7210648148148148,0.7065746753246754,0.7794708274517711,38.35267424583435
3,kaggle,1,JP,combo,svc,"[[846 198]
 [177 507]]",0.7829861111111112,0.7742996235192331,0.841680250274473,2328.226860523224
4,kaggle,1,JP,combo,lgb,"[[900 144]
 [179 505]]",0.8130787037037037,0.8027731143808091,0.8818464184087292,674.6634819507599
5,kaggle,2,JP,combo,cnb,"[[700 344]
 [201 483]]",0.6846064814814815,0.6795530292848162,0.7466251036275235,0.25232458114624023
6,kaggle,2,JP,combo,rf,"[[978  66]
 [273 411]]",0.8038194444444444,0.7801489588083295,0.8734847975622325,4.95536732673645
7,kaggle,2,JP,combo,lgr,"[[794 250]
 [211 473]]",0.7332175925925926,0.7236823620862429,0.8070259460912819,40.20607233047485
8,kaggle,2,JP,combo,svc,"[[813 231]
 [173 511]]",0.7662037037037037,0.7588376318753066,0.8484846575250387,2223.3271484375
9,kaggle,2,JP,combo,lgb,"[[893 151]
 [183 501]]",0.8067129629629629,0.7962264150943397,0.8874240998409177,678.9061672687529
10,kaggle,3,JP,combo,cnb,"[[741 303]
 [218 465]]",0.698320787492762,0.6904137246920797,0.7611723969640363,0.26329803466796875
11,kaggle,3,JP,combo,rf,"[[975  69]
 [281 402]]",0.7973364215402432,0.7722665963378796,0.8752285948289886,5.139811992645264
12,kaggle,3,JP,combo,lgr,"[[776 268]
 [217 466]]",0.719166184134337,0.7098161777060861,0.7863115172525987,36.40015459060669
13,kaggle,3,JP,combo,svc,"[[819 225]
 [177 506]]",0.7672264041690793,0.7593206589566521,0.8397073425220041,1821.8926315307615
14,kaggle,3,JP,combo,lgb,"[[881 163]
 [169 514]]",0.8077591198610307,0.7986670599471881,0.8894498577943826,344.59792733192444
15,kaggle,4,JP,combo,cnb,"[[742 302]
 [194 489]]",0.7127967573827446,0.7064978139605005,0.7749687259835187,0.1575772762298584
16,kaggle,4,JP,combo,rf,"[[973  71]
 [299 384]]",0.7857556456282571,0.7575549930035119,0.8767046442615686,3.969781637191773
17,kaggle,4,JP,combo,lgr,"[[790 254]
 [217 466]]",0.7272727272727273,0.7173233646782526,0.7920193758659957,20.607250213623047
18,kaggle,4,JP,combo,svc,"[[798 246]
 [171 512]]",0.7585408222350898,0.7517320622063457,0.8414589679294076,1353.136687040329
19,kaggle,4,JP,combo,lgb,"[[908 136]
 [174 509]]",0.8204979733642154,0.8103762651735824,0.8913711762956978,290.5642969608307
20,kaggle,5,JP,combo,cnb,"[[753 291]
 [215 468]]",0.7070063694267515,0.6988037103316301,0.7751019560985735,0.14360880851745605
21,kaggle,5,JP,combo,rf,"[[952  92]
 [295 388]]",0.7759119861030689,0.7491590143193694,0.8570216477900631,3.720637083053589
22,kaggle,5,JP,combo,lgr,"[[779 265]
 [241 442]]",0.7070063694267515,0.6954080921309463,0.770006956014428,19.507999658584595
23,kaggle,5,JP,combo,svc,"[[810 234]
 [172 511]]",0.7649102489866821,0.7576457038886629,0.8330584585696417,1351.4738540649416
24,kaggle,5,JP,combo,lgb,"[[873 171]
 [169 514]]",0.8031268094962363,0.7942353086295156,0.874779118493462,290.06799960136414
25,kaggle,1,JP,char_tf,cnb,"[[735 309]
 [258 426]]",0.671875,0.6610361587585276,0.7252022137079609,0.0474393367767334
26,kaggle,1,JP,char_tf,rf,"[[970  74]
 [378 306]]",0.7384259259259259,0.6931123796112355,0.8401923550895117,1.3341686725616455
27,kaggle,1,JP,char_tf,lgr,"[[828 216]
 [214 470]]",0.7511574074074074,0.7399976205639264,0.8098406936882436,2.941376209259033
28,kaggle,1,JP,char_tf,svc,"[[836 208]
 [197 487]]",0.765625,0.7556580707308156,0.8263965909345523,364.1936240196228
29,kaggle,1,JP,char_tf,lgb,"[[890 154]
 [163 521]]",0.8165509259259259,0.8077859572331334,0.8786465685286012,20.073507070541385
30,kaggle,2,JP,char_tf,cnb,"[[674 370]
 [226 458]]",0.6550925925925926,0.649617871840094,0.7098149268445699,0.03989315032958984
31,kaggle,2,JP,char_tf,rf,"[[987  57]
 [351 333]]",0.7638888888888888,0.7244135485414351,0.8555852434406579,1.225745677947998
32,kaggle,2,JP,char_tf,lgr,"[[776 268]
 [201 483]]",0.7285879629629629,0.7205536983623176,0.8060064753198449,2.9622678756713867
33,kaggle,2,JP,char_tf,svc,"[[791 253]
 [180 504]]",0.7494212962962963,0.7423129443814004,0.8315373563218389,364.781263589859
34,kaggle,2,JP,char_tf,lgb,"[[878 166]
 [161 523]]",0.8107638888888888,0.8024251396610931,0.8853039367255944,15.35814881324768
35,kaggle,3,JP,char_tf,cnb,"[[716 328]
 [238 445]]",0.6722640416907932,0.6639902264902265,0.7255501702540629,0.038893699645996094
36,kaggle,3,JP,char_tf,rf,"[[987  57]
 [337 346]]",0.7718587145338738,0.7354078007565577,0.8649411263133684,1.2239997386932373
37,kaggle,3,JP,char_tf,lgr,"[[781 263]
 [205 478]]",0.7290098436595251,0.7204032213427797,0.8019457206487044,2.99053168296814
38,kaggle,3,JP,char_tf,svc,"[[800 244]
 [187 496]]",0.7504342790966995,0.7424540147738168,0.8251417848908634,363.32461953163147
39,kaggle,3,JP,char_tf,lgb,"[[878 166]
 [161 522]]",0.8106543138390272,0.8022514236851201,0.8916166001918514,18.25690245628357
40,kaggle,4,JP,char_tf,cnb,"[[700 344]
 [212 471]]",0.6780544296467863,0.6722924362681257,0.7369266196574723,0.03889632225036621
41,kaggle,4,JP,char_tf,rf,"[[995  49]
 [371 312]]",0.7568037058482918,0.7117136452520628,0.8548282593695831,1.2172834873199463
42,kaggle,4,JP,char_tf,lgr,"[[761 283]
 [191 492]]",0.7255356108859293,0.7187110847208822,0.7987075276417429,2.9172616004943848
43,kaggle,4,JP,char_tf,svc,"[[782 262]
 [173 510]]",0.7481181239143022,0.7417110617164253,0.8263177159590044,363.3853254318237
44,kaggle,4,JP,char_tf,lgb,"[[905 139]
 [161 522]]",0.8262883613202084,0.8173028097494922,0.8917301963952139,11.736762523651125
45,kaggle,5,JP,char_tf,cnb,"[[734 310]
 [237 446]]",0.6832657788071801,0.6742054466415022,0.7421282038336615,0.04089021682739258
46,kaggle,5,JP,char_tf,rf,"[[987  57]
 [361 322]]",0.7579617834394905,0.7158269246515379,0.842885932582757,1.1540358066558838
47,kaggle,5,JP,char_tf,lgr,"[[755 289]
 [203 480]]",0.7151129125651419,0.7077013895195714,0.7913265792677111,2.9012644290924072
48,kaggle,5,JP,char_tf,svc,"[[799 245]
 [180 503]]",0.7539085118702953,0.7464604290353458,0.8172145930451076,363.86920189857483
49,kaggle,5,JP,char_tf,lgb,"[[869 175]
 [180 503]]",0.7944412275622467,0.784774692451273,0.8705648395909416,20.2221896648407
50,kaggle,1,JP,word_tf,cnb,"[[759 285]
 [211 473]]",0.7129629629629629,0.7048786097869697,0.783152405278842,0.03989315032958984
51,kaggle,1,JP,word_tf,rf,"[[984  60]
 [336 348]]",0.7708333333333334,0.7349249735036537,0.8593550446998722,1.2469770908355713
52,kaggle,1,JP,word_tf,lgr,"[[816 228]
 [213 471]]",0.7447916666666666,0.7341964081104753,0.8147475969617531,3.211207628250122
53,kaggle,1,JP,word_tf,svc,"[[850 194]
 [183 501]]",0.7818287037037037,0.7725508460876976,0.8394851672604243,341.7425196170807
