Filename,Segment,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
row_8499.txt,1,1025,62.51,74.34,51.79,57.13,10.73,64.00,17.95,11.32,4.68,0.88,3.32,2.24,0.20,6.54,9.27,16.10,10.93,6.63,5.56,0.78,19.12,6.54,3.02,1.85,1.37,3.80,4.98,3.12,1.46,0.29,0.29,0.29,11.02,0.10,0.29,0.88,1.76,13.07,3.80,1.37,1.27,4.00,1.37,2.93,2.34,0.88,0.88,0.59,1.07,0.10,0.49,0.10,0.20,6.54,1.76,0.98,1.85,1.76,0.39,0.78,17.76,0.88,13.37,2.15,7.80,3.41,0.98,0.29,0.00,0.10,0.00,0.10,0.78,0.29,0.10,0.29,0.10,0.00
row_8500.txt,1,391,60.05,57.12,24.60,73.53,9.97,62.40,15.35,7.93,3.32,0.26,1.79,0.51,2.05,7.42,9.97,14.32,11.76,7.67,6.14,0.77,18.16,6.39,3.32,2.05,0.51,4.09,5.63,4.09,1.53,0.00,0.77,0.00,7.93,0.00,0.00,0.00,0.51,16.11,2.56,2.30,1.79,4.86,1.79,3.84,2.56,1.02,1.28,0.26,0.77,0.00,0.00,0.26,0.51,5.12,0.26,1.02,1.79,2.56,0.77,1.02,15.60,1.02,9.46,1.28,4.60,3.58,0.51,1.28,0.00,0.00,0.00,0.51,0.26,0.26,0.00,0.00,0.00,0.00
row_8501.txt,1,394,51.84,35.16,55.48,99.00,11.68,69.29,18.27,11.68,8.12,0.00,2.28,0.00,1.27,6.60,8.12,18.78,12.69,9.64,5.08,1.52,22.34,7.36,2.79,1.27,1.27,3.55,9.39,8.12,1.02,0.25,0.00,0.51,7.11,0.00,0.25,0.00,0.00,21.83,4.57,2.54,4.31,5.33,3.30,3.55,2.54,0.51,0.76,1.27,1.02,0.00,0.00,0.00,0.00,6.85,1.27,0.76,1.52,3.55,0.00,0.76,18.02,1.78,9.90,2.03,4.31,3.55,0.00,0.76,0.00,0.25,0.00,0.00,0.76,0.00,0.00,0.25,0.51,0.00
row_8502.txt,1,1073,52.34,28.79,78.44,88.75,11.46,64.31,15.56,9.23,7.36,0.00,0.65,0.28,0.93,6.34,8.95,15.38,12.95,8.95,5.96,1.03,22.09,6.24,3.17,1.58,2.14,3.26,6.90,5.31,1.58,0.47,0.47,0.19,5.31,0.00,0.00,0.00,0.37,14.63,3.73,0.84,1.96,4.47,1.77,3.17,2.33,0.56,0.93,0.84,0.93,0.00,0.19,0.09,0.09,4.01,0.84,0.93,1.30,0.47,0.56,1.68,17.99,1.68,13.70,2.42,5.22,6.34,1.12,1.12,0.00,0.47,0.37,0.19,0.56,0.00,0.19,0.09,0.37,0.00
row_8503.txt,1,550,76.73,35.12,75.24,28.80,8.36,64.18,17.27,10.18,6.55,0.18,1.09,1.27,1.09,7.09,8.91,19.64,5.82,8.18,5.82,2.18,18.73,4.18,2.73,2.55,1.82,2.00,4.91,2.55,2.36,0.00,1.09,0.36,7.27,0.18,0.00,0.73,0.73,14.73,2.36,2.55,1.27,4.36,2.36,3.09,3.09,0.91,1.27,0.73,0.91,0.55,0.18,0.00,0.18,5.45,0.18,1.64,1.64,1.64,0.55,0.73,16.36,0.91,15.64,2.73,7.82,5.45,0.91,0.00,0.00,0.00,0.00,0.00,0.73,0.55,0.00,0.18,0.00,0.00
row_8504.txt,1,676,57.39,44.71,78.53,70.33,10.80,61.69,16.12,11.69,6.95,0.74,2.22,0.74,1.04,4.44,7.25,15.98,10.06,7.84,5.92,1.63,17.31,5.77,3.70,1.63,1.63,3.11,7.99,5.18,2.81,0.74,0.59,0.30,8.28,0.15,0.44,0.74,0.15,14.20,3.99,1.04,0.89,3.70,1.92,3.55,2.81,0.44,0.89,1.04,1.33,0.00,0.44,0.30,0.15,6.95,2.07,1.33,2.96,1.18,0.44,1.04,16.27,0.74,12.87,1.18,7.25,4.14,0.44,0.30,0.00,0.15,0.00,0.00,1.33,0.44,0.00,0.59,0.15,0.15
row_8505.txt,1,1143,55.07,46.50,67.41,57.20,11.20,66.05,17.59,11.11,6.30,0.26,3.15,1.05,0.35,6.47,8.22,16.62,11.81,6.39,5.86,2.36,20.82,4.37,2.54,2.27,2.19,2.62,5.07,3.32,1.66,0.09,0.70,0.09,9.19,0.09,0.09,0.26,0.96,16.10,4.29,1.84,2.45,3.24,1.57,4.46,2.54,0.70,1.22,0.61,0.61,0.17,0.09,0.09,0.17,4.37,1.14,1.05,0.96,1.40,0.44,1.14,18.81,0.87,12.16,1.57,7.00,3.50,0.87,0.17,0.00,0.00,0.09,0.17,1.05,0.35,0.09,0.44,0.09,0.09
row_8506.txt,1,831,65.10,62.74,40.89,80.34,9.51,63.18,19.37,13.12,6.38,0.60,3.13,2.41,0.60,6.26,9.75,16.37,7.46,6.50,6.50,1.81,15.52,7.22,3.97,2.41,0.60,2.05,7.46,5.17,2.17,0.36,0.60,0.24,11.19,0.36,0.36,1.68,1.32,12.88,3.49,1.93,1.32,3.01,1.08,3.49,4.21,0.24,2.17,1.81,0.48,0.24,0.12,0.00,0.00,7.10,2.17,1.08,2.53,2.65,0.36,0.24,15.16,0.72,9.99,0.72,6.38,2.89,0.24,0.00,0.12,0.12,0.12,0.00,0.72,0.00,0.00,0.36,0.24,0.12
row_8507.txt,1,859,36.00,58.29,58.89,82.17,8.38,67.29,17.11,10.01,5.01,0.23,3.61,0.58,0.58,7.10,7.10,15.13,14.44,7.92,7.45,1.28,24.21,5.36,3.14,2.79,0.70,3.14,6.64,4.89,1.75,0.12,0.58,0.47,8.85,0.00,0.12,0.47,0.23,17.81,3.96,3.03,2.44,5.82,2.10,3.96,3.26,1.05,1.05,1.05,1.05,0.12,0.35,0.12,0.00,4.07,1.16,0.47,1.05,1.51,0.35,0.81,22.00,2.79,12.46,2.10,5.59,5.24,0.35,0.00,0.12,0.00,0.12,0.00,1.51,0.35,0.12,1.05,0.00,0.00
row_8508.txt,1,890,40.96,51.80,54.55,39.86,9.33,70.56,19.33,10.45,5.84,0.00,4.04,0.34,0.22,8.88,8.31,16.29,14.61,7.53,6.18,1.12,23.15,5.73,2.58,2.02,0.90,2.47,4.16,2.47,1.69,0.11,0.56,0.45,6.85,0.00,0.11,0.34,0.34,16.85,4.38,2.36,2.58,4.83,1.46,3.48,3.48,0.79,0.56,1.91,0.90,0.11,0.45,0.00,0.22,4.38,0.45,0.79,1.35,1.46,0.56,0.34,20.34,1.69,10.90,2.02,6.29,2.70,0.67,0.11,0.00,0.22,0.00,0.00,0.56,0.00,0.00,0.34,0.22,0.00
row_8509.txt,1,1003,46.05,48.40,39.10,53.91,11.57,67.00,16.95,8.67,4.29,0.10,1.89,0.70,1.69,8.28,7.38,16.95,15.45,5.88,6.28,2.09,24.03,4.69,2.39,1.89,0.40,2.39,5.78,3.49,1.99,0.30,0.80,0.40,8.57,0.00,0.10,0.10,0.60,19.14,4.79,2.69,2.29,4.69,2.29,4.49,2.59,0.60,0.90,1.00,0.30,0.00,0.00,0.10,0.10,4.49,0.80,1.89,1.50,0.80,0.30,0.50,21.73,1.30,8.77,1.50,4.69,2.69,0.60,0.70,0.00,0.10,0.10,0.20,0.40,0.10,0.00,0.20,0.00,0.00
row_8510.txt,1,849,63.78,78.85,11.84,49.91,13.43,58.42,13.43,8.13,2.36,0.24,3.30,1.06,1.18,5.30,8.60,14.49,13.55,5.42,6.12,0.59,20.02,5.18,2.47,3.30,0.82,2.71,5.30,3.30,2.00,0.24,0.59,0.47,9.78,0.24,0.35,0.94,0.47,13.66,2.94,2.47,1.06,4.48,1.41,2.36,2.24,0.71,0.71,0.82,0.35,0.00,0.12,0.12,0.00,5.77,1.77,0.82,2.12,1.30,0.59,0.24,19.32,0.59,8.36,1.18,4.71,2.36,0.82,0.12,0.12,0.35,0.00,0.00,0.24,0.00,0.00,0.00,0.24,0.00
row_8511.txt,1,1240,39.49,42.33,39.18,83.22,10.73,63.39,16.13,9.35,5.08,0.40,2.10,1.77,0.00,6.69,7.26,13.95,13.47,9.11,5.48,1.69,21.13,5.40,3.31,2.26,0.97,3.23,5.40,4.27,1.05,0.32,0.00,0.16,6.45,0.00,0.00,0.56,1.29,18.79,5.48,2.26,2.34,4.60,1.77,4.11,2.50,1.45,0.48,0.56,0.89,0.16,0.00,0.00,0.16,5.24,1.29,1.13,1.37,1.37,0.56,0.89,18.71,0.97,8.79,0.73,4.52,3.87,0.65,0.32,0.00,0.00,0.08,0.08,1.69,0.00,0.24,0.73,0.48,0.24
row_8512.txt,1,738,20.70,38.27,32.60,30.34,11.38,65.58,15.18,8.67,3.12,0.00,1.90,1.63,2.03,6.50,4.88,14.09,17.48,6.91,7.59,4.20,25.20,5.15,2.71,2.30,0.68,3.12,5.01,2.57,2.30,0.68,0.54,0.41,8.94,0.27,0.00,0.14,1.76,19.38,3.93,2.17,1.76,5.56,0.95,6.50,1.36,0.41,0.68,0.27,0.27,0.14,0.14,0.00,0.00,4.34,0.68,0.81,1.22,1.22,0.68,0.81,21.41,2.17,8.13,1.22,4.47,2.57,1.76,0.54,0.00,0.27,0.54,0.00,0.14,0.00,0.00,0.14,0.00,0.00
row_8513.txt,1,1070,39.76,76.98,42.16,78.78,10.09,63.08,18.79,12.24,4.67,0.56,5.23,0.75,1.03,6.54,6.17,15.05,12.24,8.22,5.42,1.12,24.58,6.45,2.06,2.43,1.03,2.24,8.69,5.79,2.90,0.65,0.84,0.75,10.93,0.09,0.09,0.37,0.47,17.66,4.77,1.78,2.52,5.33,1.59,3.36,4.11,0.84,1.12,2.06,1.12,0.09,0.65,0.00,0.00,6.17,1.68,1.21,0.93,1.96,0.93,0.84,21.96,0.93,10.28,1.50,5.61,3.27,0.75,0.00,0.00,0.00,0.00,0.09,1.21,0.19,0.19,0.65,0.28,0.00
row_8514.txt,1,1002,70.10,53.99,51.72,51.94,10.88,63.07,14.47,8.18,4.29,0.20,2.99,0.30,0.40,6.29,9.68,15.97,12.38,6.49,4.19,1.70,20.86,5.79,2.40,2.00,1.50,2.99,4.29,2.79,1.40,0.20,0.40,0.60,7.98,0.00,0.50,0.30,0.00,16.07,3.79,1.80,2.00,4.99,1.40,4.19,3.29,0.70,1.50,0.90,0.70,0.00,0.20,0.10,0.30,4.79,1.00,1.10,1.90,0.90,0.00,1.10,18.86,0.40,11.28,1.40,6.09,3.79,0.70,0.40,0.00,0.40,0.00,0.00,0.50,0.00,0.20,0.20,0.20,0.00
row_8515.txt,1,851,50.43,62.89,61.03,75.85,10.58,67.33,18.57,12.34,6.35,0.94,2.94,1.76,0.35,6.23,7.87,17.51,10.69,9.87,5.88,1.18,19.74,5.76,3.17,2.00,0.47,1.76,7.64,5.17,2.47,0.47,0.24,0.59,10.22,0.12,0.00,0.47,1.53,15.04,4.11,2.00,1.88,4.00,1.76,3.17,2.59,0.94,1.06,0.47,0.82,0.00,0.59,0.12,0.00,5.64,1.88,0.71,0.94,2.00,0.82,0.94,18.45,1.53,12.69,1.41,6.58,4.70,0.47,0.35,0.00,0.00,0.12,0.00,2.94,0.12,1.29,0.94,0.47,0.24
row_8516.txt,1,947,62.55,40.83,82.06,81.09,12.88,66.95,18.27,12.46,8.66,1.06,1.80,0.84,0.11,5.81,10.24,17.11,10.56,7.92,6.34,0.74,18.69,6.02,3.27,1.58,0.32,2.75,6.55,4.75,1.69,0.00,0.95,0.21,7.50,0.00,0.42,0.42,0.63,12.14,3.38,0.84,0.95,2.64,2.32,3.17,2.53,1.48,0.63,0.42,0.95,0.11,0.11,0.11,0.21,5.70,1.80,1.27,1.37,1.48,0.00,0.42,17.63,0.74,13.09,2.43,7.81,3.06,0.84,0.53,0.00,0.00,0.11,0.00,1.16,0.11,0.32,0.63,0.21,0.00
row_8517.txt,1,710,45.10,28.65,55.50,57.73,8.87,57.04,13.10,8.87,4.37,0.85,2.68,0.00,0.99,4.23,5.07,13.38,10.99,5.21,7.61,4.23,19.30,4.23,1.97,1.69,1.13,2.11,5.21,3.24,1.55,0.56,0.56,0.14,7.04,0.00,0.14,0.00,0.00,15.35,2.25,1.41,2.68,5.07,0.99,7.61,3.94,2.25,0.56,1.13,1.83,0.56,0.99,0.14,0.14,3.66,1.27,0.56,0.99,1.13,0.00,0.70,18.03,1.41,10.28,0.99,6.62,2.68,0.00,0.14,0.00,0.56,0.00,0.42,2.25,0.00,1.69,0.70,0.00,0.00
row_8518.txt,1,900,44.82,50.00,77.05,41.86,11.11,61.89,20.44,12.11,7.33,0.78,2.78,0.22,1.00,8.22,7.00,14.22,9.78,7.56,5.44,0.78,17.11,6.44,3.00,2.11,0.67,2.33,7.78,4.33,3.44,0.33,0.44,1.11,8.33,0.00,0.44,0.11,0.44,16.33,3.78,1.67,2.78,3.78,2.44,3.67,2.78,0.67,0.89,1.22,0.67,0.22,0.11,0.00,0.11,6.44,1.33,0.89,2.56,1.44,0.44,1.00,15.33,0.78,13.67,1.78,8.00,4.00,0.78,0.89,0.00,0.00,0.00,0.11,1.33,0.11,0.67,0.33,0.00,0.00
row_8519.txt,1,696,58.84,44.87,51.76,21.36,8.91,65.23,16.81,11.35,6.75,0.43,2.73,0.57,0.86,5.46,9.34,15.66,10.92,7.47,5.75,1.87,19.68,4.45,1.58,1.29,1.87,2.16,4.89,2.30,2.59,0.29,1.15,0.43,8.48,0.14,0.00,0.29,0.43,14.66,3.02,2.59,1.87,4.60,0.57,4.31,3.59,1.58,1.72,0.29,0.86,0.29,0.29,0.29,0.00,3.59,1.01,0.86,1.01,0.86,0.14,0.72,18.68,0.72,9.63,1.44,6.90,1.58,0.43,0.29,0.00,0.29,0.00,0.00,0.72,0.00,0.14,0.00,0.43,0.00
row_8520.txt,1,670,79.82,31.12,78.93,41.99,12.69,61.49,14.48,8.96,6.72,0.00,1.19,0.15,0.90,5.52,10.00,17.61,8.81,6.42,5.52,1.64,17.31,5.22,2.54,1.49,1.04,2.09,4.78,2.84,1.94,0.45,0.45,0.60,5.37,0.30,0.30,0.15,0.45,13.73,1.94,1.94,1.79,4.48,1.94,2.84,2.24,1.19,0.75,0.15,0.75,0.15,0.00,0.15,0.30,5.52,0.90,1.34,2.39,1.34,0.15,1.19,14.93,0.75,16.27,2.69,8.81,4.93,0.90,0.15,0.00,0.00,0.00,0.00,0.45,0.30,0.00,0.15,0.00,0.00
row_8521.txt,1,1000,42.21,29.45,61.17,61.81,12.60,61.10,16.20,8.90,5.50,0.40,1.40,0.90,0.70,7.30,3.00,18.10,11.00,9.00,5.50,3.10,18.40,6.20,3.10,1.80,1.20,4.40,6.60,4.10,2.20,0.10,0.30,0.90,7.00,0.00,0.20,0.30,1.00,18.60,4.10,1.10,2.40,4.70,2.60,5.50,1.80,0.40,0.90,0.50,0.50,0.30,0.20,0.00,0.00,5.30,0.80,1.30,2.30,1.30,0.70,0.40,15.70,0.60,10.90,1.10,6.50,3.40,1.40,0.50,0.00,0.00,0.30,0.10,1.60,0.10,0.70,0.20,0.30,0.30
row_8522.txt,1,938,65.83,55.93,46.46,55.94,11.30,62.37,18.44,10.87,5.54,0.53,3.41,0.53,0.85,7.57,7.14,17.80,9.91,6.50,3.41,1.92,16.31,5.01,2.56,1.49,0.96,1.81,6.08,3.73,2.13,0.32,1.17,0.11,8.00,0.00,0.00,0.32,0.21,13.22,2.35,1.71,2.24,4.16,2.13,2.45,2.24,1.17,0.64,0.21,0.64,0.21,0.21,0.11,0.00,4.80,0.75,0.96,1.92,1.17,0.53,0.96,14.18,1.81,12.90,1.92,7.36,3.41,0.96,0.32,0.00,0.11,0.00,0.00,1.39,0.53,0.64,0.43,0.00,0.00
row_8523.txt,1,923,81.19,48.70,66.87,72.43,11.81,59.70,17.01,12.35,6.93,0.76,2.38,0.76,1.52,4.66,8.56,17.98,6.93,4.88,5.20,1.08,15.93,5.53,3.25,1.08,0.54,2.71,6.07,4.23,1.73,0.33,0.43,0.54,8.56,0.22,0.22,0.76,0.43,14.08,4.33,1.30,2.28,4.01,1.19,4.01,2.06,0.11,0.76,1.19,0.76,0.11,0.33,0.00,0.11,6.07,1.63,1.52,1.84,1.30,0.22,0.22,14.73,1.08,11.38,2.17,6.39,2.93,1.63,0.87,0.00,0.33,0.33,0.00,0.22,0.00,0.11,0.00,0.11,0.00
row_8524.txt,1,893,35.06,48.66,72.77,61.88,9.29,68.09,21.72,12.65,6.83,0.45,3.70,0.67,1.01,9.07,7.39,15.34,11.31,8.51,5.71,1.79,20.38,4.70,2.80,2.80,0.90,2.35,6.61,4.14,2.24,0.22,0.90,0.45,10.08,0.00,0.00,0.67,0.00,18.37,4.14,1.68,2.35,4.93,2.02,5.71,2.02,0.34,0.78,0.67,0.78,0.11,0.34,0.00,0.34,5.26,1.12,1.79,1.90,1.34,0.00,0.22,19.26,0.56,10.97,1.12,6.38,3.58,0.78,0.34,0.00,0.11,0.00,0.22,0.67,0.22,0.00,0.34,0.11,0.00
row_8525.txt,1,1093,35.70,38.82,64.00,65.64,9.52,65.60,19.03,11.44,7.23,0.27,3.20,0.18,0.55,7.59,6.59,15.55,11.62,7.96,8.33,1.28,22.05,4.94,2.65,2.47,1.28,2.47,6.50,4.30,2.20,0.73,0.37,0.37,7.23,0.09,0.00,0.09,0.18,19.30,4.30,2.10,4.03,5.95,1.74,5.03,2.20,0.64,0.82,0.73,0.37,0.09,0.09,0.00,0.00,6.04,1.19,1.74,1.01,1.65,0.91,1.01,18.30,1.01,10.80,1.19,6.04,3.48,0.82,0.37,0.00,0.00,0.09,0.00,0.46,0.00,0.09,0.37,0.09,0.00
row_8526.txt,1,894,62.63,66.47,30.91,77.28,10.07,62.86,16.55,10.18,4.25,0.67,4.47,0.56,0.22,6.38,9.17,16.00,9.28,7.38,7.05,1.34,17.56,8.17,3.36,1.45,1.23,2.68,7.72,5.26,2.46,0.34,0.34,0.89,8.17,0.00,0.22,0.56,0.22,13.76,2.91,1.68,1.90,4.59,2.13,3.24,3.58,1.90,0.22,0.89,0.89,0.34,0.00,0.00,0.34,5.82,1.12,1.45,1.34,1.79,0.89,0.67,15.66,1.23,10.07,1.57,5.03,3.58,0.78,0.56,0.11,0.00,0.11,0.11,0.67,0.22,0.11,0.11,0.22,0.00
row_8527.txt,1,990,65.01,50.81,12.65,62.17,11.31,61.21,14.44,8.59,3.64,0.20,0.91,2.93,0.91,5.86,9.60,14.85,12.53,5.96,5.76,1.31,19.29,7.17,4.65,1.82,2.02,3.54,5.76,3.84,1.92,0.30,0.51,0.81,7.47,0.00,0.00,0.20,2.83,15.86,3.33,1.21,2.32,4.95,2.12,3.43,2.53,1.31,0.61,0.40,0.40,0.10,0.10,0.00,0.10,3.43,0.71,0.91,0.91,1.11,0.40,0.71,16.26,0.91,8.99,0.81,5.76,2.42,0.51,0.20,0.10,0.10,0.00,0.00,1.01,0.00,0.40,0.40,0.20,0.00
row_8528.txt,1,621,52.35,69.69,61.20,31.25,8.86,66.51,19.97,14.33,5.80,0.16,5.64,1.13,1.61,5.64,8.70,16.26,10.95,7.41,4.99,1.77,18.20,5.31,2.09,1.61,0.97,2.42,6.44,3.38,3.06,0.32,1.45,0.00,11.11,0.16,0.00,0.64,0.64,14.33,3.22,2.58,2.58,3.06,1.93,2.90,2.25,0.64,0.81,0.81,2.09,0.81,0.16,1.13,0.16,5.96,0.48,2.25,3.06,2.25,0.32,0.81,15.94,0.81,14.49,0.97,9.02,4.19,0.64,0.48,0.00,0.16,0.16,0.00,1.45,1.29,0.32,0.00,0.00,0.00
row_8529.txt,1,368,74.61,58.59,61.97,51.17,13.04,61.14,19.84,14.95,8.42,0.00,4.35,0.82,1.36,4.89,8.97,17.39,7.07,5.16,5.16,0.82,15.49,7.61,3.26,2.17,1.09,1.63,6.79,4.08,2.72,0.27,1.36,0.27,10.05,0.54,0.00,0.54,0.82,8.15,1.09,1.90,1.09,1.09,1.09,2.72,3.26,1.09,1.09,1.09,1.90,0.00,1.63,0.00,0.00,5.43,0.82,0.54,2.45,2.17,0.00,0.27,13.59,0.27,12.50,2.17,7.88,2.99,0.54,3.53,0.00,0.27,0.27,0.00,2.17,0.27,0.27,1.09,0.54,0.00
row_8530.txt,1,1101,48.35,43.86,71.13,88.71,11.72,64.76,19.53,12.99,8.63,0.36,2.27,0.73,1.00,6.54,7.72,15.53,10.54,7.99,5.63,1.09,19.89,7.27,3.36,2.54,1.00,2.82,8.08,5.90,2.18,0.18,0.82,0.45,9.90,0.18,0.18,0.64,0.36,15.44,3.72,0.73,1.82,5.36,1.63,4.27,2.09,0.36,1.09,0.54,1.09,0.09,0.09,0.09,0.36,4.81,1.45,1.36,0.54,1.27,0.45,1.00,18.26,0.45,10.26,1.63,5.45,3.63,0.54,0.36,0.00,0.18,0.09,0.00,0.45,0.09,0.00,0.09,0.18,0.00
row_8531.txt,1,622,21.17,44.25,45.08,71.09,10.77,59.97,18.33,11.09,6.27,0.00,3.05,0.80,0.96,7.23,4.98,11.58,12.38,8.52,7.40,2.09,21.06,6.27,2.73,2.25,1.13,2.41,9.16,5.79,3.38,0.96,0.96,1.29,8.68,0.00,0.00,0.48,0.48,16.08,3.38,1.13,2.41,5.31,1.45,4.82,3.05,0.96,1.13,0.80,0.64,0.16,0.16,0.00,0.00,4.50,0.64,1.29,1.45,1.45,0.16,0.96,18.17,1.77,9.00,0.64,3.70,4.50,1.13,0.16,0.00,0.00,0.00,0.00,1.77,0.00,0.48,0.64,0.64,0.00
row_8532.txt,1,795,59.42,35.75,65.53,41.70,11.19,63.65,16.35,11.19,7.04,0.25,1.89,0.88,1.13,5.16,8.68,16.48,11.57,7.30,6.42,1.13,21.13,6.29,2.64,1.26,0.75,2.52,7.04,3.90,3.02,0.75,0.50,0.50,7.04,0.00,0.13,0.50,0.50,17.86,5.16,1.89,2.64,4.53,2.52,4.40,2.39,0.13,0.88,1.26,0.75,0.38,0.25,0.00,0.13,4.40,0.63,0.63,1.64,1.26,0.75,0.63,19.37,0.75,10.31,0.88,5.66,3.65,0.88,0.25,0.00,0.00,0.38,0.00,0.88,0.25,0.00,0.13,0.38,0.00
row_8533.txt,1,1118,63.31,62.63,44.21,31.89,13.33,67.26,18.52,9.66,3.22,0.54,3.13,1.70,1.07,8.86,8.23,19.05,12.25,6.17,4.74,1.79,18.69,5.10,2.33,1.70,0.72,3.22,4.65,2.42,2.06,0.72,0.27,0.18,9.48,0.09,0.18,0.89,0.89,16.28,3.76,1.61,1.70,4.03,2.42,4.92,2.33,1.07,0.54,0.63,0.54,0.09,0.18,0.00,0.27,5.81,1.25,0.81,1.88,1.34,0.63,0.72,16.37,1.43,11.63,1.61,7.51,2.59,0.81,0.27,0.09,0.09,0.18,0.09,0.36,0.00,0.09,0.36,0.00,0.00
row_8534.txt,1,1052,50.11,24.38,78.16,16.28,12.64,59.03,17.68,12.26,8.94,0.48,1.14,0.86,0.86,5.32,5.99,14.92,7.70,9.03,6.18,1.24,14.07,4.75,3.23,1.62,0.76,2.66,5.04,2.19,2.85,1.62,0.48,0.86,5.89,0.10,0.00,0.19,0.86,16.92,3.61,2.28,0.95,6.18,1.71,4.28,2.66,1.05,0.67,0.76,0.67,0.00,0.38,0.10,0.10,4.28,0.67,1.71,1.43,0.86,0.29,0.29,14.26,0.67,10.65,0.76,5.61,4.18,0.57,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.10,0.00,0.29,0.00
row_8535.txt,1,758,50.68,69.19,41.16,27.97,9.76,62.80,16.49,11.08,3.03,0.79,3.96,1.45,1.85,5.41,7.12,15.83,11.61,8.05,5.67,1.85,20.45,6.60,3.30,1.32,0.13,3.30,4.88,2.51,2.37,0.00,0.40,0.26,9.89,0.00,0.00,0.66,0.92,15.96,4.09,2.51,1.85,4.35,1.19,4.62,1.85,1.06,0.66,0.13,1.19,0.26,0.66,0.40,0.40,4.88,0.79,1.32,1.72,0.79,0.66,0.79,18.87,1.45,11.21,1.85,6.73,2.37,1.45,0.13,0.00,0.13,0.00,0.13,0.66,0.13,0.13,0.13,0.26,0.00
row_8536.txt,1,543,49.87,42.69,64.35,38.90,8.10,58.93,18.05,12.71,7.37,0.00,4.60,0.74,0.00,5.34,4.42,15.47,12.89,3.68,3.87,2.39,24.68,3.87,0.92,1.66,1.29,2.58,5.52,3.13,2.39,0.74,0.18,0.55,8.47,0.00,0.00,0.00,0.74,20.26,5.89,2.03,3.68,6.81,1.29,4.97,3.87,1.66,1.10,1.10,0.92,0.18,0.00,0.00,0.37,3.87,0.55,0.92,1.29,0.92,0.37,0.55,19.89,2.21,9.39,1.47,5.16,2.95,0.55,0.74,0.00,0.92,0.00,0.00,0.74,0.18,0.37,0.00,0.18,0.00
row_8537.txt,1,1132,55.55,80.17,39.70,72.12,9.45,65.64,17.23,11.75,3.71,0.09,5.57,1.94,0.44,5.48,7.86,17.40,14.05,6.01,5.92,1.06,21.55,5.92,2.65,1.94,0.62,2.74,5.04,3.71,1.24,0.00,0.27,0.00,11.48,0.53,0.00,1.50,1.06,14.31,3.53,2.12,2.21,3.62,1.24,3.80,1.59,0.62,0.80,0.18,0.44,0.09,0.27,0.00,0.00,5.12,1.06,0.62,1.86,1.33,0.62,1.41,19.17,1.24,12.54,1.94,7.77,2.92,0.35,0.00,0.09,0.09,0.18,0.00,0.97,0.09,0.09,0.44,0.35,0.09
row_8538.txt,1,1057,25.48,37.38,62.40,30.57,9.18,64.43,19.30,13.53,8.42,0.19,2.65,1.61,0.66,5.77,6.91,12.39,12.11,9.08,7.47,1.51,22.99,5.58,3.03,2.46,0.66,2.27,4.92,2.55,2.27,0.47,0.57,0.19,8.89,0.19,0.19,1.42,0.66,17.50,4.16,2.08,3.12,5.11,1.23,5.01,4.07,1.23,1.89,0.66,0.57,0.19,0.28,0.09,0.00,4.82,0.57,0.57,1.61,1.80,0.47,0.95,21.10,0.66,10.03,1.32,4.73,3.88,0.28,0.66,0.00,0.09,0.00,0.09,1.61,0.00,0.95,0.28,0.28,0.00
row_8539.txt,1,673,46.18,55.90,53.64,56.65,9.21,59.29,16.94,11.00,6.84,1.19,2.38,0.45,0.15,5.94,7.43,12.93,11.59,7.28,5.35,1.49,22.59,5.94,2.67,2.38,1.04,4.01,6.69,4.16,2.53,0.15,1.34,0.15,7.88,0.15,0.00,0.59,0.30,15.16,5.50,2.53,1.63,3.71,1.19,1.63,3.27,0.74,1.04,1.49,1.04,0.59,0.15,0.00,0.00,5.20,1.93,1.04,1.78,1.19,0.00,0.89,19.47,0.45,9.66,1.63,4.16,3.57,0.45,0.30,0.00,0.00,0.45,0.00,0.89,0.00,0.30,0.45,0.15,0.00
row_8540.txt,1,858,67.86,53.73,35.46,42.70,11.77,57.11,15.03,9.67,5.24,0.58,1.98,1.28,0.58,5.36,7.58,15.50,8.86,6.64,5.94,1.05,17.48,4.90,3.61,1.28,0.93,1.52,4.90,2.91,1.98,0.35,0.35,0.23,8.16,0.00,0.58,0.47,1.52,14.10,3.03,1.75,2.10,3.96,1.17,3.38,2.33,0.58,0.82,0.93,1.28,0.23,0.82,0.00,0.23,5.71,1.63,1.52,1.40,1.63,0.70,0.47,16.32,1.05,10.49,1.75,4.90,3.73,1.17,0.12,0.12,0.12,0.12,0.12,2.10,0.12,0.93,0.70,0.23,0.00
