Filename,Segment,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
row_0839.txt,1,1293,44.49,67.03,67.15,59.46,15.47,59.09,19.18,11.52,5.34,1.16,3.25,0.39,1.39,7.66,6.88,12.84,8.74,6.88,6.34,1.47,17.56,4.33,2.86,2.32,0.70,2.78,5.18,3.40,1.62,0.00,1.01,0.15,12.30,0.00,0.15,0.93,0.46,18.87,5.03,2.40,2.24,4.80,2.47,5.34,3.33,1.24,1.39,0.54,1.55,0.23,0.23,0.62,0.00,5.96,1.86,1.39,1.70,1.24,0.39,0.93,14.85,1.08,10.60,1.47,6.19,2.94,1.31,0.54,0.00,0.31,0.00,0.15,0.54,0.15,0.15,0.15,0.08,0.00
row_0840.txt,1,588,66.98,22.72,80.64,81.07,14.46,54.76,12.93,7.82,6.29,0.00,0.51,0.51,0.51,5.10,6.97,13.78,7.48,5.95,7.31,1.87,13.44,5.27,3.74,1.36,2.55,3.23,4.25,3.57,0.51,0.00,0.00,0.17,5.27,0.00,0.17,0.51,0.34,14.12,2.38,1.19,2.04,4.59,1.70,4.93,1.87,0.85,0.51,0.51,3.06,1.36,0.34,0.00,0.51,5.61,0.51,1.02,3.06,1.19,0.17,0.34,11.90,1.19,15.14,2.38,8.84,3.91,2.21,0.51,0.17,0.17,0.17,0.34,0.85,0.17,0.00,0.00,0.51,0.17
row_0841.txt,1,1229,53.83,35.40,81.06,86.42,11.80,55.25,17.74,13.10,9.28,0.98,1.95,0.81,0.08,4.64,6.51,12.77,7.57,4.88,7.32,1.38,16.52,5.53,3.34,1.87,0.57,3.09,6.51,4.88,1.38,0.57,0.41,0.16,8.62,0.00,0.24,0.24,0.73,14.16,3.50,1.22,1.79,3.66,1.14,4.64,3.82,1.22,0.90,1.14,3.01,0.33,1.87,0.08,0.24,7.00,2.85,1.06,2.20,1.14,0.08,0.65,14.00,0.81,11.47,1.87,5.86,3.99,2.44,1.71,0.24,0.33,0.33,0.16,0.73,0.00,0.08,0.08,0.33,0.16
row_0842.txt,1,1043,50.41,41.29,59.45,27.36,13.90,52.35,16.01,11.31,7.38,0.00,2.21,0.58,1.15,4.70,4.60,12.56,8.53,5.75,6.33,1.34,15.82,5.47,3.26,1.34,0.67,2.97,6.52,3.16,3.07,0.29,1.25,0.29,8.82,0.67,0.38,0.48,0.77,14.00,3.93,2.01,1.63,3.45,1.73,3.64,2.40,1.05,0.29,0.96,3.64,1.53,0.77,0.10,1.44,6.14,1.34,1.34,1.63,1.82,0.48,0.77,14.29,0.58,9.68,0.96,5.27,3.64,1.82,0.48,0.29,0.48,0.00,0.10,2.49,0.86,0.77,0.38,0.00,0.10
row_0843.txt,1,1353,40.71,37.25,83.13,27.00,13.01,55.28,18.26,12.71,9.24,0.52,1.26,1.11,0.59,5.54,5.69,11.68,9.24,6.21,6.36,1.55,19.22,4.88,2.37,2.07,0.96,2.96,5.25,2.66,2.59,0.89,0.59,0.44,10.05,0.37,0.52,0.81,1.11,15.59,4.07,1.92,1.85,4.73,0.67,4.21,2.73,1.11,0.52,1.11,1.77,1.11,0.52,0.00,0.07,6.73,2.22,0.96,1.55,1.63,0.67,1.33,16.63,0.96,12.20,1.48,4.73,6.06,3.25,1.26,0.52,0.52,0.00,0.15,0.44,0.07,0.37,0.07,0.00,0.00
row_0844.txt,1,1149,73.85,63.29,26.99,13.89,18.54,53.35,14.27,8.62,4.00,0.96,1.57,1.48,0.61,5.66,9.92,12.62,7.75,4.87,5.92,1.74,14.80,5.22,2.96,1.22,0.70,2.35,5.40,2.26,3.13,0.09,1.57,0.35,10.10,0.35,0.09,0.17,1.57,12.45,3.13,2.00,1.57,2.26,1.74,3.05,1.48,0.70,0.52,0.26,0.96,0.09,0.44,0.26,0.17,7.75,2.18,1.31,3.05,1.13,0.70,1.39,12.36,0.26,10.18,1.48,5.05,3.66,2.18,0.61,0.09,0.52,2.35,0.35,0.78,0.44,0.00,0.09,0.09,0.09
row_0845.txt,1,935,55.42,57.22,79.21,68.18,12.94,55.61,13.80,7.49,3.53,0.75,1.60,0.75,0.86,6.31,6.10,13.26,9.30,6.95,7.17,1.18,17.01,5.13,2.35,1.18,0.86,2.46,5.45,3.85,1.60,0.11,0.75,0.21,8.24,0.43,0.64,0.75,0.21,13.05,3.10,2.14,1.71,3.53,0.75,3.74,1.82,0.43,0.64,0.43,1.60,0.64,0.53,0.00,0.32,6.95,1.71,1.50,2.25,1.82,0.43,1.60,13.48,2.25,17.97,2.89,8.24,7.27,1.71,0.96,0.32,0.11,0.11,0.21,0.96,0.32,0.32,0.11,0.21,0.00
row_0846.txt,1,861,25.97,19.84,77.59,18.88,14.29,54.94,16.03,9.29,7.67,0.12,1.05,0.23,0.23,6.74,0.93,13.24,11.27,8.01,7.43,1.39,20.79,5.81,2.79,1.97,0.23,2.90,6.04,2.67,3.14,0.46,0.46,0.81,5.23,0.12,0.12,0.35,0.12,19.40,5.46,1.63,3.95,4.41,1.39,5.69,3.60,1.05,1.16,1.16,3.14,1.51,1.39,0.00,1.05,6.85,1.05,2.09,2.44,1.28,1.51,1.16,16.72,0.70,10.92,1.51,5.23,4.30,1.63,0.23,0.23,0.12,0.00,0.12,0.35,0.12,0.00,0.12,0.12,0.00
row_0847.txt,1,1302,38.29,42.09,52.35,48.58,12.29,55.84,16.90,11.98,7.14,0.00,3.30,0.92,0.61,4.92,6.30,10.60,10.68,5.45,7.83,1.15,19.43,4.76,3.61,1.84,0.54,2.53,4.61,2.92,1.69,0.38,0.31,0.61,8.45,0.15,0.38,0.23,0.77,19.28,4.38,2.15,3.07,6.61,1.38,5.45,3.46,1.08,2.00,0.38,0.46,0.00,0.38,0.00,0.15,4.76,1.15,0.84,1.77,0.84,0.69,1.23,15.59,0.69,8.37,1.69,4.30,2.30,1.61,0.69,0.08,0.08,0.00,0.15,0.77,0.00,0.31,0.15,0.31,0.00
row_0848.txt,1,1223,33.74,53.27,66.94,74.49,13.00,58.87,19.95,12.84,7.28,0.90,2.13,1.64,0.90,7.03,5.15,12.67,8.91,7.77,6.46,1.55,16.76,5.89,3.52,1.80,0.74,3.19,7.60,5.07,2.45,0.74,0.82,0.49,11.77,0.00,0.49,2.29,0.25,17.17,3.84,1.88,2.13,4.74,1.88,4.74,1.80,0.65,0.74,0.25,1.80,0.49,0.57,0.08,0.41,6.95,2.13,1.31,1.72,2.13,0.41,1.23,13.82,0.98,11.53,1.39,6.79,3.43,0.57,0.82,0.00,0.25,0.33,0.00,1.06,0.41,0.41,0.08,0.25,0.08
row_0849.txt,1,616,50.02,83.91,18.34,99.00,13.80,45.78,18.51,14.94,7.95,0.00,5.52,0.00,1.46,3.57,4.06,9.09,7.47,2.76,5.19,0.16,15.10,6.17,1.79,0.49,0.65,2.60,13.80,10.23,3.57,0.00,1.62,0.97,13.15,0.32,0.16,0.49,0.32,10.06,2.11,1.14,2.92,4.87,1.30,0.49,4.87,2.11,0.81,1.30,5.36,0.16,1.30,0.32,1.46,7.95,3.90,0.97,2.60,0.97,0.32,1.14,12.50,2.76,7.95,0.49,4.22,3.25,2.92,1.62,0.65,0.00,0.00,0.65,0.32,0.16,0.00,0.16,0.00,0.00
row_0850.txt,1,763,57.38,42.21,62.65,94.26,15.07,49.93,14.55,10.48,7.60,0.39,1.97,0.26,0.26,4.06,5.77,11.53,6.29,7.21,6.68,0.92,13.63,6.03,3.01,1.31,0.79,3.28,8.39,6.29,1.83,0.26,0.79,0.26,8.52,0.00,0.52,0.39,0.26,16.91,3.41,1.83,1.18,5.50,3.15,4.06,3.93,1.57,1.05,0.52,1.57,0.52,0.13,0.13,0.39,6.55,2.49,0.66,1.31,1.97,0.39,1.05,11.53,0.79,9.31,0.66,4.06,4.59,3.01,1.05,0.13,0.13,0.00,0.13,1.31,0.26,0.66,0.13,0.00,0.00
row_0851.txt,1,1434,46.30,39.81,66.59,54.66,16.67,56.56,16.74,11.51,7.74,0.14,1.60,1.05,0.98,5.23,7.11,11.51,7.67,6.76,8.72,0.98,13.88,5.72,2.16,1.26,0.98,2.23,6.97,4.18,2.65,0.70,0.63,0.28,8.30,0.56,0.21,0.49,0.98,12.97,2.44,1.53,1.12,4.18,1.74,3.77,2.23,0.98,0.49,0.56,2.51,0.56,0.84,0.07,0.91,6.28,1.67,1.32,2.02,1.19,0.63,0.77,12.13,0.84,11.79,1.39,5.30,5.23,2.93,2.09,0.21,0.42,0.00,0.28,0.70,0.14,0.00,0.14,0.28,0.14
row_0852.txt,1,1328,43.20,55.38,80.36,79.34,13.10,56.55,18.45,12.42,7.30,0.75,2.64,0.83,0.90,5.95,5.27,13.10,8.28,6.70,7.53,0.75,17.55,5.12,2.48,2.48,0.60,2.94,5.95,4.44,1.51,0.30,0.23,0.38,9.34,0.00,0.53,0.45,0.60,15.66,5.05,1.66,1.43,4.59,1.96,3.16,3.24,0.83,1.05,0.83,1.28,0.38,0.68,0.08,0.23,5.12,1.73,0.83,1.05,1.13,0.45,0.83,14.68,0.75,12.88,1.88,6.33,4.82,1.05,1.51,0.08,0.45,0.23,0.00,0.90,0.15,0.15,0.15,0.30,0.00
row_0853.txt,1,1055,76.97,71.52,81.80,46.75,17.25,53.08,15.64,11.37,5.50,1.80,2.84,0.66,0.57,4.27,7.68,14.69,6.54,4.45,5.50,0.85,13.27,5.31,2.65,1.33,1.04,2.09,4.45,2.65,1.52,0.38,0.76,0.09,10.24,0.00,0.00,0.19,0.66,11.66,3.60,0.95,1.14,2.75,1.90,2.65,2.56,0.47,0.66,1.14,2.37,1.14,1.04,0.09,0.09,8.63,2.75,1.80,3.51,1.23,0.76,0.76,10.43,1.80,16.49,2.56,9.00,5.59,2.37,1.04,0.09,0.66,0.57,0.00,0.66,0.19,0.19,0.19,0.09,0.00
row_0854.txt,1,1116,50.97,50.36,66.03,61.46,13.89,55.20,18.73,12.28,6.90,0.54,2.78,0.81,1.25,6.45,5.65,13.35,7.17,6.27,6.72,0.72,17.03,4.39,2.96,1.70,0.18,2.24,5.91,3.85,1.97,0.45,0.99,0.18,8.78,0.00,0.36,0.45,0.45,17.56,5.73,3.32,2.33,4.03,1.25,4.12,3.05,1.16,0.99,0.72,1.88,0.36,0.36,0.45,0.45,6.18,1.70,1.88,1.61,0.90,0.54,0.36,14.78,0.63,9.86,1.88,5.11,2.87,2.06,1.25,0.09,0.00,0.27,0.36,0.90,0.27,0.00,0.27,0.18,0.00
row_0855.txt,1,1294,64.66,46.91,52.71,70.82,19.01,56.11,13.91,7.50,3.25,0.54,2.86,0.00,0.85,6.41,8.19,12.83,10.97,4.33,4.79,2.70,15.53,7.73,4.25,2.09,1.16,2.70,5.18,3.79,1.39,0.31,0.46,0.39,7.88,0.00,0.15,0.00,0.15,15.84,3.94,1.85,1.70,3.17,1.78,5.95,1.78,1.16,0.08,0.46,1.78,0.54,0.46,0.15,0.15,5.87,1.24,1.47,2.40,1.00,0.39,0.77,14.37,0.77,9.97,1.00,6.34,2.47,2.24,0.08,0.08,0.39,0.39,0.31,1.16,0.15,0.08,0.46,0.39,0.00
row_0856.txt,1,1247,36.61,37.71,86.68,77.44,10.43,59.18,18.93,13.23,9.06,0.40,2.25,0.72,0.80,5.69,5.21,13.23,9.06,6.42,7.78,2.00,18.44,3.85,1.76,1.68,0.80,2.17,6.42,4.57,1.76,0.24,0.56,0.32,10.34,0.16,0.24,1.04,0.80,16.92,4.09,2.25,2.49,4.17,1.68,4.89,2.41,0.56,0.48,1.12,2.17,0.56,0.56,0.16,0.40,5.77,1.92,1.36,2.09,1.28,0.40,1.12,15.80,0.56,12.83,2.00,6.42,4.49,1.12,0.80,0.48,0.48,0.24,0.32,1.28,0.16,0.48,0.16,0.16,0.08
row_0857.txt,1,1680,31.55,34.71,82.25,68.46,13.33,58.51,20.24,13.04,9.05,0.65,1.49,1.07,0.77,7.14,5.36,11.90,7.98,7.26,7.80,1.67,17.32,5.00,2.86,2.80,0.95,3.04,5.71,3.99,1.73,0.42,0.77,0.12,9.64,0.06,0.77,0.18,1.55,17.32,4.46,2.02,2.02,4.05,1.90,4.94,3.04,0.89,1.01,0.89,0.83,0.18,0.24,0.00,0.12,7.26,2.50,1.13,2.26,1.55,0.54,1.31,14.70,0.60,11.19,1.07,5.18,4.94,2.50,0.89,0.06,0.12,0.18,0.00,0.48,0.06,0.18,0.06,0.24,0.06
row_0858.txt,1,1094,28.98,44.92,70.98,77.84,15.27,56.22,19.65,12.89,9.05,0.18,2.01,1.01,0.64,6.67,4.39,10.88,8.78,6.49,7.77,1.28,15.81,4.75,2.65,2.56,0.64,2.29,6.67,4.75,1.92,0.55,0.55,0.27,10.33,0.55,0.27,1.65,0.37,13.99,3.93,1.01,1.65,4.57,1.65,3.47,3.11,1.10,0.73,1.10,1.28,0.27,0.37,0.00,0.37,4.20,1.83,0.82,1.28,0.27,0.27,0.91,13.53,0.73,10.51,1.01,5.12,4.48,1.10,0.27,0.09,0.27,0.18,0.09,1.37,0.00,0.46,0.37,0.55,0.09
row_0859.txt,1,1439,48.90,42.82,58.61,47.63,16.40,53.93,15.15,8.96,5.91,0.28,1.88,0.35,0.56,6.18,5.77,11.61,9.38,5.56,6.81,1.81,17.72,4.24,2.43,2.08,0.90,2.50,4.24,2.71,1.53,0.14,0.49,0.21,8.20,0.21,0.42,0.42,0.56,16.26,4.79,1.39,1.81,4.03,2.36,4.24,3.13,1.18,0.90,0.49,3.34,1.18,0.97,0.69,0.49,4.45,1.32,0.42,1.25,1.04,0.56,1.32,16.05,0.63,9.52,0.76,4.52,4.31,1.32,0.97,0.14,0.69,0.21,0.83,1.04,0.21,0.14,0.28,0.35,0.00
row_0860.txt,1,941,49.74,79.93,11.57,43.17,11.48,51.86,15.52,10.10,2.76,0.32,3.51,3.19,0.32,5.42,5.63,11.37,9.56,5.10,6.80,1.06,16.58,4.99,3.19,2.44,1.28,3.08,7.12,3.83,2.87,0.11,1.28,0.32,12.22,0.43,0.43,0.32,3.72,14.77,2.98,2.13,1.81,3.83,2.66,3.51,2.76,1.28,1.38,0.00,1.70,0.21,0.53,0.21,0.53,6.70,0.85,1.81,2.55,1.70,0.53,0.53,14.88,0.85,9.56,0.85,4.78,3.83,0.85,0.96,0.53,0.64,1.28,0.53,0.43,0.32,0.00,0.00,0.00,0.11
row_0861.txt,1,431,73.72,51.86,67.15,33.79,7.42,46.64,16.01,13.69,9.51,0.00,2.09,1.86,0.23,2.32,6.50,11.60,6.03,3.94,3.94,0.23,22.97,2.55,1.39,0.93,0.46,1.62,2.78,1.62,1.16,0.00,0.00,0.93,9.98,0.00,0.00,0.23,1.62,14.15,3.48,5.57,0.70,3.02,0.23,1.86,2.09,1.16,0.23,0.70,1.86,0.70,0.70,0.23,0.23,3.02,0.46,0.00,0.93,1.62,0.00,1.16,16.24,0.23,11.37,4.64,4.18,2.32,0.70,1.16,0.70,0.00,0.23,0.23,0.23,0.00,0.23,0.00,0.00,0.00
row_0862.txt,1,1196,49.66,57.95,61.97,68.38,15.22,54.01,18.14,11.45,6.86,0.67,2.42,0.75,0.75,6.69,5.94,11.54,7.78,5.60,6.10,0.92,15.30,5.85,2.26,1.92,1.17,2.17,7.02,4.52,2.26,0.17,0.50,0.33,11.04,0.08,0.92,0.33,1.84,14.72,3.34,1.34,2.01,3.76,2.17,4.10,2.93,0.67,1.09,0.92,2.84,1.34,0.67,0.17,0.33,6.86,2.26,1.17,1.00,1.84,0.84,0.67,13.71,0.84,11.29,1.34,5.60,4.01,1.42,0.84,0.17,0.33,0.17,0.00,1.92,0.25,0.67,0.75,0.17,0.17
row_0863.txt,1,1368,28.74,55.81,72.35,78.10,15.42,57.16,19.15,12.79,7.97,0.51,2.70,0.37,1.24,6.36,4.46,11.26,9.28,7.68,7.60,0.80,16.81,4.82,1.75,2.34,0.66,1.54,7.60,5.04,2.19,0.51,0.29,0.58,11.92,0.00,0.58,0.15,0.80,17.84,4.17,1.61,2.49,4.82,2.49,4.90,3.29,1.61,0.73,0.66,1.32,0.15,0.66,0.07,0.07,6.43,1.46,1.46,2.27,1.17,0.88,0.37,14.47,1.17,10.38,1.32,5.48,3.44,1.61,0.37,0.00,0.22,0.73,0.07,1.32,0.00,0.22,0.80,0.29,0.00
row_0864.txt,1,1282,53.25,72.85,49.37,76.27,14.27,57.41,16.46,9.28,3.28,0.39,4.06,0.55,1.01,7.18,6.63,13.88,8.35,7.18,6.63,1.72,15.68,6.16,4.45,2.57,0.39,2.18,5.93,4.29,1.56,0.23,0.39,0.23,11.78,0.23,0.47,0.31,0.86,16.77,3.82,1.79,1.56,4.45,2.03,4.99,2.81,1.01,0.70,0.78,2.73,1.01,0.86,0.00,0.55,6.40,2.26,1.25,1.64,1.17,0.70,0.86,13.65,1.09,10.92,1.48,6.16,3.20,1.25,0.31,0.00,0.31,0.08,0.00,0.55,0.16,0.08,0.08,0.23,0.08
row_0865.txt,1,1504,36.63,50.00,73.68,64.84,13.50,57.58,19.02,13.76,9.31,0.66,1.60,1.40,0.80,5.25,5.98,11.24,8.91,6.52,7.91,0.60,15.96,4.45,1.86,1.53,1.00,2.33,5.92,3.99,1.93,0.53,0.73,0.20,12.17,0.53,1.26,0.40,1.66,13.43,2.19,1.66,2.26,4.99,1.40,4.32,1.99,0.47,1.06,0.33,1.66,0.47,0.20,0.13,0.27,9.71,4.06,1.53,2.86,1.33,0.53,1.06,12.90,1.26,12.63,1.86,6.18,4.72,1.99,0.60,0.27,0.00,0.20,0.13,1.26,0.20,0.13,0.53,0.53,0.00
row_0866.txt,1,306,60.24,69.96,18.79,25.77,12.75,56.86,15.36,9.80,4.25,0.33,2.61,0.33,2.29,5.56,7.52,13.73,9.80,7.84,3.92,1.63,16.34,2.61,1.31,1.31,0.98,1.63,4.58,2.29,2.29,0.00,1.31,0.00,11.11,0.65,0.33,0.00,1.31,9.15,1.63,1.31,2.94,1.96,0.98,2.61,2.61,2.29,0.33,0.00,1.96,0.98,0.00,0.00,0.98,5.56,1.63,1.96,1.96,1.31,0.65,1.63,15.36,0.33,10.46,0.98,6.54,2.94,1.31,1.31,1.31,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00
row_0867.txt,1,1351,40.40,32.06,84.50,40.40,12.07,54.48,16.21,11.03,8.51,0.22,1.55,0.37,0.37,5.18,4.96,11.70,7.70,6.29,9.33,1.48,16.51,4.44,1.55,2.44,0.22,3.26,7.25,4.00,3.18,1.18,0.96,0.52,8.29,0.15,0.59,0.52,0.67,15.54,3.03,2.59,1.41,5.11,1.92,4.37,2.37,0.81,0.67,0.67,2.15,0.81,0.22,0.37,0.81,6.44,2.15,1.33,1.41,1.33,1.11,0.67,15.03,0.96,12.95,1.85,4.22,6.81,1.78,2.81,0.22,0.67,0.00,0.07,0.59,0.37,0.07,0.00,0.07,0.00
row_0868.txt,1,538,63.36,30.79,91.84,42.64,10.97,57.81,15.80,12.08,8.92,0.00,1.49,1.30,0.37,3.72,6.32,16.36,6.51,10.59,5.39,0.56,15.61,5.95,4.46,0.56,0.93,5.02,7.25,4.09,3.16,0.37,0.74,1.30,7.99,0.37,1.12,0.74,1.49,14.31,2.79,0.93,1.30,4.65,1.67,4.65,2.79,1.86,0.19,0.74,1.30,0.00,1.30,0.00,0.00,3.90,0.93,0.93,0.74,1.30,0.37,1.86,13.57,1.67,15.61,1.86,6.69,7.62,1.86,1.30,0.19,0.37,0.19,0.19,0.93,0.37,0.19,0.00,0.19,0.19
row_0869.txt,1,302,66.72,61.73,59.99,12.58,11.59,53.31,13.25,9.60,4.30,0.00,1.66,1.66,1.99,3.64,4.64,16.23,9.60,5.30,6.95,0.66,17.22,7.28,5.63,1.99,0.99,2.65,2.32,0.66,1.66,0.33,0.33,0.33,11.26,0.66,0.00,1.66,0.66,16.56,3.97,1.32,0.99,6.29,1.32,4.97,2.65,0.33,0.99,0.99,0.66,0.66,0.00,0.00,0.00,5.30,0.66,0.66,1.99,1.66,0.33,0.00,16.56,0.00,11.92,0.00,7.95,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.00,0.00,0.00
row_0870.txt,1,1684,27.89,49.76,73.47,65.16,12.11,59.92,21.32,14.61,9.68,1.19,2.08,1.13,0.53,6.71,5.11,12.11,8.31,7.30,8.55,0.89,17.40,4.87,3.21,1.96,1.19,2.14,7.07,4.45,2.38,0.59,0.48,0.36,11.76,0.24,1.01,0.89,0.71,16.45,4.28,1.66,2.14,4.39,1.78,4.33,2.49,1.19,0.42,0.83,1.84,0.59,0.71,0.36,0.06,7.19,3.09,1.07,1.54,1.43,0.83,1.01,14.55,0.77,9.74,1.43,3.92,4.33,1.07,1.54,0.06,0.06,0.06,0.12,0.77,0.18,0.06,0.12,0.30,0.00
row_0871.txt,1,1415,19.61,73.06,25.03,37.00,10.04,57.17,19.86,12.01,5.37,1.06,3.32,1.27,0.99,7.84,3.67,10.04,11.02,7.35,7.21,1.20,18.30,5.58,2.33,2.26,1.27,2.69,7.35,3.96,3.32,0.64,1.13,0.35,11.87,0.07,0.64,0.71,1.34,14.28,3.11,2.90,1.27,4.17,0.92,3.11,2.26,0.92,0.57,0.71,1.48,0.57,0.57,0.07,0.35,7.35,2.40,1.63,2.12,1.13,1.13,0.64,16.33,0.92,7.92,1.48,4.03,2.47,1.70,0.92,0.28,0.57,0.00,0.21,1.34,0.42,0.35,0.14,0.21,0.14
row_0872.txt,1,1195,29.39,75.90,52.26,83.69,13.05,60.50,19.33,14.39,6.53,1.59,3.93,1.34,1.00,4.94,6.03,11.63,13.39,5.69,6.44,1.34,21.51,4.77,2.43,2.34,0.50,2.18,7.20,5.10,1.84,0.75,0.33,0.67,13.31,0.00,0.33,0.50,1.09,17.41,5.02,2.85,2.26,4.85,1.84,3.93,2.26,0.42,0.42,1.26,1.51,0.33,0.67,0.08,0.08,8.45,2.68,2.51,1.51,1.84,0.59,0.84,18.58,0.92,9.46,1.51,4.18,3.85,3.26,0.92,0.33,0.17,0.08,0.08,0.42,0.00,0.08,0.17,0.17,0.00
row_0873.txt,1,1218,57.04,42.51,47.93,61.58,15.02,54.93,14.04,8.70,4.93,0.25,2.13,0.74,0.66,5.25,6.24,13.22,8.78,6.40,6.49,2.22,17.08,6.73,3.53,1.07,0.90,2.87,6.57,4.19,2.30,0.25,0.66,0.33,8.21,0.16,0.74,0.41,0.57,15.85,2.55,1.72,2.22,4.19,2.22,5.09,3.61,1.72,0.82,0.82,3.04,0.90,0.49,0.16,1.48,6.49,1.64,1.40,1.56,1.64,0.66,0.74,14.61,0.57,11.08,1.31,5.09,4.84,1.81,2.05,0.49,0.57,0.16,0.08,0.99,0.25,0.33,0.25,0.08,0.08
row_0874.txt,1,1038,37.94,58.01,67.93,49.05,13.39,55.01,19.08,13.20,8.57,0.19,3.28,0.10,1.06,5.88,4.62,12.04,6.36,8.09,7.23,1.16,15.41,5.88,2.79,1.73,0.96,1.73,9.44,5.30,4.05,0.29,0.96,0.77,11.75,0.39,0.48,0.00,0.29,14.45,3.76,2.31,1.54,4.14,1.73,3.08,2.60,1.06,0.77,0.77,2.12,1.06,0.58,0.19,0.19,6.84,1.83,2.60,1.93,1.45,0.58,0.29,13.78,1.25,10.02,0.77,4.05,5.11,1.54,1.35,0.29,0.48,0.00,0.19,2.60,0.39,1.35,0.48,0.58,0.00
row_0875.txt,1,1690,42.46,66.08,60.17,53.59,8.76,57.99,17.99,13.20,6.80,0.41,4.20,1.07,0.71,4.79,7.34,11.42,8.34,5.50,9.35,1.18,15.68,3.73,1.83,2.43,0.41,2.07,5.38,3.31,1.83,0.12,0.77,0.24,11.18,0.71,0.18,1.01,0.71,12.25,3.31,1.54,1.48,3.43,1.18,3.31,2.72,0.77,0.59,0.83,1.42,0.47,0.30,0.18,0.36,6.33,1.54,1.54,1.78,2.01,0.47,0.41,14.02,1.24,11.66,1.60,5.68,4.44,2.19,0.24,0.30,0.24,0.12,0.06,1.48,0.36,0.53,0.24,0.36,0.06
row_0876.txt,1,1475,33.84,34.95,77.29,69.23,13.49,57.08,17.69,11.73,8.07,0.75,1.42,0.88,0.61,5.90,5.76,10.64,10.51,6.64,6.78,1.56,19.19,5.36,3.19,1.97,0.88,3.39,5.22,3.66,1.36,0.14,0.61,0.20,9.02,0.27,0.41,0.41,1.08,17.15,3.73,2.71,1.76,4.14,1.08,5.22,3.19,0.81,0.81,1.42,1.56,0.20,0.54,0.34,0.34,6.51,2.51,1.36,1.63,1.29,0.34,1.69,15.05,1.29,11.12,0.61,5.29,5.22,1.76,1.36,0.14,0.27,0.14,0.00,0.95,0.20,0.27,0.20,0.00,0.27
row_0877.txt,1,1314,59.94,33.77,89.54,64.72,14.61,55.33,16.36,11.11,8.07,0.84,0.61,1.22,0.38,5.25,7.38,13.17,6.85,6.62,7.38,0.76,13.24,5.94,3.42,1.67,0.99,2.51,4.34,3.04,0.99,0.30,0.08,0.23,7.23,0.23,0.99,1.29,0.30,13.17,2.74,1.60,0.84,4.26,1.37,4.03,3.73,1.83,0.76,0.99,2.44,0.91,0.53,0.08,0.91,7.61,2.74,1.67,2.13,1.67,0.23,1.83,10.58,0.76,15.75,1.90,6.54,7.31,2.74,2.28,0.30,0.08,0.46,0.00,0.68,0.00,0.38,0.00,0.38,0.08
row_0878.txt,1,831,23.54,94.51,24.43,99.00,14.56,56.32,22.50,15.64,5.42,0.72,8.42,0.96,0.12,6.86,3.97,9.75,9.51,4.09,7.82,0.84,20.22,4.57,1.93,2.29,0.36,1.93,11.79,10.71,0.72,0.24,0.12,0.36,16.00,0.12,0.24,0.60,1.68,15.04,5.66,2.17,2.41,2.65,1.93,2.89,3.73,1.81,0.72,0.72,0.96,0.12,0.36,0.12,0.00,6.26,3.61,0.84,1.20,1.08,0.12,0.96,16.25,2.89,6.26,1.20,3.25,2.41,1.20,0.12,0.00,0.00,0.84,0.00,1.20,0.00,0.48,0.60,0.12,0.00
row_0879.txt,1,1325,39.07,32.00,83.29,79.44,13.06,54.79,17.36,12.75,9.43,0.08,2.49,0.38,0.38,4.60,5.13,11.92,7.32,7.32,9.13,0.75,16.23,6.19,3.77,1.21,0.98,2.79,7.32,5.06,2.11,0.68,0.08,0.30,7.92,0.45,0.38,0.15,0.68,14.94,4.00,1.36,1.43,3.92,1.36,4.75,3.25,1.36,0.60,0.91,1.96,0.91,0.38,0.00,0.68,6.04,1.51,1.43,1.13,2.04,0.68,1.43,13.58,0.98,10.42,1.21,4.45,4.83,1.36,1.58,0.15,0.15,0.15,0.30,1.06,0.23,0.08,0.23,0.30,0.15
row_0880.txt,1,977,62.26,52.87,74.08,64.58,12.38,55.07,17.81,12.90,8.70,0.31,2.66,0.92,0.31,4.81,7.27,13.20,7.47,6.04,4.71,1.02,14.74,4.61,1.33,1.74,0.51,2.25,5.53,3.68,1.64,0.31,0.51,0.61,10.13,0.82,0.82,0.61,1.02,9.62,2.76,1.13,1.23,2.05,1.33,2.35,3.07,1.43,0.82,0.72,2.15,1.23,0.61,0.10,0.20,6.65,2.66,1.33,1.23,1.84,0.41,1.54,12.49,0.41,13.20,1.02,6.35,5.73,1.02,1.84,0.92,0.31,0.10,0.00,1.54,0.31,0.92,0.20,0.20,0.00
